node1	node2	edge_score	
Arteriosclerosis	APOE	1.0	
Arteriosclerosis	ATM	1.0	
Arteriosclerosis	BCL2	1.0	
Arteriosclerosis	BID	1.0	
Arteriosclerosis	CFH	1.0	
Arteriosclerosis	CST3	1.0	
Arteriosclerosis	CTSL	1.0	
Arteriosclerosis	CYP2C8	1.0	
Arteriosclerosis	CYP2C9	1.0	
Arteriosclerosis	DMD	1.0	
Arteriosclerosis	EGF	1.0	
Arteriosclerosis	EGFR	1.0	
Arteriosclerosis	F7	1.0	
Arteriosclerosis	FABP2	1.0	
Arteriosclerosis	FN1	1.0	
Arteriosclerosis	GRAP2	1.0	
Arteriosclerosis	HDAC3	1.0	
Arteriosclerosis	HGS	1.0	
Arteriosclerosis	HP	1.0	
Arteriosclerosis	ITGA2	1.0	
Arteriosclerosis	LDLRAP1	1.0	
Arteriosclerosis	PLAT	1.0	
Arteriosclerosis	PLG	1.0	
Arteriosclerosis	PPARG	1.0	
Arteriosclerosis	PTGS1	1.0	
Arteriosclerosis	PTGS2	1.0	
Arteriosclerosis	TFRC	1.0	
Arteriosclerosis	THBD	1.0	
Arteriosclerosis	TP53	1.0	
Arteriosclerosis	TTR	1.0	
Arteriosclerosis	VAMP8	1.0	
Arteriosclerosis	WNT5A	1.0	
Malignant neoplasm of adrenal cortex	ABCB1	1.0	
Malignant neoplasm of adrenal cortex	ALB	1.0	
Malignant neoplasm of adrenal cortex	BCL2	1.0	
Malignant neoplasm of adrenal cortex	KRT5	1.0	
Malignant neoplasm of adrenal cortex	TP53	1.0	
Myotubular myopathy	AMPH	1.0	
Myotubular myopathy	BIN1	1.0	
Myotubular myopathy	DMD	1.0	
Myotubular myopathy	DNM2	1.0	
Myotubular myopathy	TTN	1.0	
Myotubular myopathy	WASL	1.0	
Other disorders of the nervous system	ABCB1	1.0	
Other disorders of the nervous system	ADRB2	1.0	
Other disorders of the nervous system	APOE	1.0	
Other disorders of the nervous system	ATM	1.0	
Other disorders of the nervous system	CST3	1.0	
Other disorders of the nervous system	CYP2C8	1.0	
Other disorders of the nervous system	CYP2C9	1.0	
Other disorders of the nervous system	DNM2	1.0	
Other disorders of the nervous system	GFAP	1.0	
Other disorders of the nervous system	HGS	1.0	
Other disorders of the nervous system	HIP1	1.0	
Other disorders of the nervous system	KIAA0319	1.0	
Other disorders of the nervous system	PLAT	1.0	
Other disorders of the nervous system	PLG	1.0	
Other disorders of the nervous system	PPARG	1.0	
Other disorders of the nervous system	PTGS2	1.0	
Other disorders of the nervous system	SACS	1.0	
Other disorders of the nervous system	SCAF1	1.0	
Other disorders of the nervous system	SETX	1.0	
Other disorders of the nervous system	SPAST	1.0	
Other disorders of the nervous system	TP53	1.0	
Other disorders of the nervous system	TTR	1.0	
Other disorders of the nervous system	VCP	1.0	
Hepatic cancer metastatic	ABCB1	1.0	
Hepatic cancer metastatic	ABCC1	1.0	
Hepatic cancer metastatic	ALB	1.0	
Hepatic cancer metastatic	ARRB1	1.0	
Hepatic cancer metastatic	ARRB2	1.0	
Hepatic cancer metastatic	BBC3	1.0	
Hepatic cancer metastatic	BCL2	1.0	
Hepatic cancer metastatic	CTTN	1.0	
Hepatic cancer metastatic	CYP2C19	1.0	
Hepatic cancer metastatic	CYP2C9	1.0	
Hepatic cancer metastatic	EGF	1.0	
Hepatic cancer metastatic	EGFR	1.0	
Hepatic cancer metastatic	FN1	1.0	
Hepatic cancer metastatic	HDAC3	1.0	
Hepatic cancer metastatic	IGF2R	1.0	
Hepatic cancer metastatic	PPARG	1.0	
Hepatic cancer metastatic	PTGS2	1.0	
Hepatic cancer metastatic	SLCO2B1	1.0	
Hepatic cancer metastatic	ST13	1.0	
Hepatic cancer metastatic	TP53	1.0	
Hepatic cancer metastatic	TRIP10	1.0	
Hepatic cancer metastatic	UGT1A1	1.0	
Hepatic cancer metastatic	UGT1A10	1.0	
Hepatic cancer metastatic	UGT1A3	1.0	
Hepatic cancer metastatic	UGT1A7	1.0	
Hepatic cancer metastatic	UGT1A8	1.0	
Hepatic cancer metastatic	UGT1A9	1.0	
Hepatic cancer metastatic	UGT2B7	1.0	
Bleeding disorder, platelet-type, 21	ABCB1	1.0	
Bleeding disorder, platelet-type, 21	ALB	1.0	
Bleeding disorder, platelet-type, 21	APOE	1.0	
Bleeding disorder, platelet-type, 21	CYP2C19	1.0	
Bleeding disorder, platelet-type, 21	CYP2C8	1.0	
Bleeding disorder, platelet-type, 21	CYP2C9	1.0	
Bleeding disorder, platelet-type, 21	F7	1.0	
Bleeding disorder, platelet-type, 21	FZD4	1.0	
Bleeding disorder, platelet-type, 21	GSN	1.0	
Bleeding disorder, platelet-type, 21	KLK3	1.0	
Bleeding disorder, platelet-type, 21	PLAT	1.0	
Bleeding disorder, platelet-type, 21	PLG	1.0	
Bleeding disorder, platelet-type, 21	THBD	1.0	
Dyslipidemias	ABCB1	1.0	
Dyslipidemias	ADRB2	1.0	
Dyslipidemias	AHSG	1.0	
Dyslipidemias	APOA1	1.0	
Dyslipidemias	APOB	1.0	
Dyslipidemias	APOC2	1.0	
Dyslipidemias	APOC3	1.0	
Dyslipidemias	APOE	1.0	
Dyslipidemias	F7	1.0	
Dyslipidemias	FABP2	1.0	
Dyslipidemias	HP	1.0	
Dyslipidemias	KRT16	1.0	
Dyslipidemias	PLAT	1.0	
Dyslipidemias	PPARG	1.0	
Dyslipidemias	PTGS2	1.0	
Premature Obstetric Labor	ADRB2	1.0	
Premature Obstetric Labor	APOA1	1.0	
Premature Obstetric Labor	APOB	1.0	
Premature Obstetric Labor	APOC3	1.0	
Premature Obstetric Labor	APOE	1.0	
Premature Obstetric Labor	F7	1.0	
Premature Obstetric Labor	FABP2	1.0	
Premature Obstetric Labor	FN1	1.0	
Premature Obstetric Labor	IGF2R	1.0	
Premature Obstetric Labor	PLAT	1.0	
Premature Obstetric Labor	PPARG	1.0	
Premature Obstetric Labor	PTGS1	1.0	
Premature Obstetric Labor	PTGS2	1.0	
Premature Obstetric Labor	THBD	1.0	
Distal muscle weakness	BIN1	1.0	
Distal muscle weakness	DNM2	1.0	
Distal muscle weakness	LDB3	1.0	
Distal muscle weakness	MED25	1.0	
Distal muscle weakness	SACS	1.0	
Distal muscle weakness	SETX	1.0	
Distal muscle weakness	SYT2	1.0	
Distal muscle weakness	TTN	1.0	
Distal muscle weakness	VCP	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	ABCB1	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	ABCC1	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	ADRB2	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	AHSG	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	ALB	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	APOA1	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	APOB	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	APOC1	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	APOC3	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	APOE	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	ATM	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	BBC3	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	BCL2	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	CBL	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	CD4	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	CFH	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	CFTR	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	CTTN	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	CYP2C19	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	DCD	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	DNM2	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	EGFR	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	F7	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	FABP2	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	FN1	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	GRAP2	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	HDAC3	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	IGF2R	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	M6PR	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	PLAT	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	PLG	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	PPARG	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	PTGS1	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	PTGS2	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	RANBP2	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	SH3KBP1	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	SYT1	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	THBD	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	TP53	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	UGT1A1	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	UGT1A8	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	WNT5A	1.0	
Palmoplantar keratoderma, nonepidermolytic, focal	DMD	1.0	
Palmoplantar keratoderma, nonepidermolytic, focal	KRT1	1.0	
Palmoplantar keratoderma, nonepidermolytic, focal	KRT10	1.0	
Palmoplantar keratoderma, nonepidermolytic, focal	KRT14	1.0	
Palmoplantar keratoderma, nonepidermolytic, focal	KRT16	1.0	
Palmoplantar keratoderma, nonepidermolytic, focal	KRT5	1.0	
Palmoplantar keratoderma, nonepidermolytic, focal	KRT6A	1.0	
Palmoplantar keratoderma, nonepidermolytic, focal	KRT6B	1.0	
Palmoplantar keratoderma, nonepidermolytic, focal	KRT9	1.0	
Palmoplantar keratoderma, nonepidermolytic, focal	LDB3	1.0	
Palmoplantar keratoderma, nonepidermolytic, focal	SCN5A	1.0	
Palmoplantar keratoderma, nonepidermolytic, focal	TTN	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	ABCB1	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	ADRB2	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	AP2B1	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	APOA4	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	APOB	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	APOE	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	ATM	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	AVP	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	CFB	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	CHRM2	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	CYP2C19	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	CYP2C9	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	DVL2	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	EGFR	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	HGS	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	HP	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	PDE4B	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	PLG	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	PPARG	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	PTGS1	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	PTGS2	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	SCN5A	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	TF	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	TOMM40	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	TP53	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	TTR	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	AP4E1	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	APOA1	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	APOB	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	APOE	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	AVP	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	CAMTA1	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	CBL	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	CFH	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	CST3	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	CYP2C9	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	DICER1	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	DNM2	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	FN1	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	FZD4	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	GFAP	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	GJC2	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	GSN	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	IGF2R	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	ITGA2	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	KCNMA1	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	KRT1	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	KRT10	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	KRT13	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	KRT14	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	KRT16	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	KRT5	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	KRT6B	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	KRT9	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	LDB3	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	MED13L	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	NLRC4	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	PLAG1	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	PLAT	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	PPARG	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	RYR2	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	SCN5A	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	SERPING1	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	SETX	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	SPAST	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	SYT2	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	TP53	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	TTN	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	TTR	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	UBB	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	VCP	1.0	
Autosomal dominant non-syndromic sensorineural deafness type DFNA	WNT5A	1.0	
 Cerebrovascular disease, occlusive (3)	APOA1	1.0	
 Cerebrovascular disease, occlusive (3)	APOA4	1.0	
 Cerebrovascular disease, occlusive (3)	APOC3	1.0	
 Cerebrovascular disease, occlusive (3)	APOE	1.0	
 Cerebrovascular disease, occlusive (3)	F7	1.0	
 Cerebrovascular disease, occlusive (3)	FABP2	1.0	
 Cerebrovascular disease, occlusive (3)	ITGA2	1.0	
 Cerebrovascular disease, occlusive (3)	THBD	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	ABCB1	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	ABCC1	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	ABCC4	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	ADRB2	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	APOB	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	APOE	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	ATM	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	BCL2	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	CYP2C8	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	DNM2	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	EGF	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	EGFR	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	ERLIN2	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	GFAP	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	GJC2	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	GSN	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	LDB3	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	MED25	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	MED9	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	NLRC4	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	PPARG	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	PTGS1	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	SACS	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	SERPING1	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	SETX	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	SLC22A8	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	SPAST	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	TLN2	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	TP53	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	TTR	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	UGT2B7	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	VCP	1.0	
Senile plaques	ABCC4	1.0	
Senile plaques	ALB	1.0	
Senile plaques	APOA1	1.0	
Senile plaques	APOB	1.0	
Senile plaques	APOE	1.0	
Senile plaques	GFAP	1.0	
Senile plaques	LRP2	1.0	
Senile plaques	PLG	1.0	
Senile plaques	PPARG	1.0	
Senile plaques	PTGS2	1.0	
Senile plaques	SERPING1	1.0	
Senile plaques	TF	1.0	
Senile plaques	TTR	1.0	
Senile plaques	UBB	1.0	
Senile plaques	VCP	1.0	
Senile plaques	WNT5A	1.0	
Bronchogenic Carcinoma	ALB	1.0	
Bronchogenic Carcinoma	BCL2	1.0	
Bronchogenic Carcinoma	EGFR	1.0	
Bronchogenic Carcinoma	PTGS2	1.0	
Bronchogenic Carcinoma	TP53	1.0	
Bronchogenic Carcinoma	VCP	1.0	
Bleeding with minor or no trauma	APOE	1.0	
Bleeding with minor or no trauma	CYP2C19	1.0	
Bleeding with minor or no trauma	CYP2C9	1.0	
Bleeding with minor or no trauma	F7	1.0	
Bleeding with minor or no trauma	ITGA2	1.0	
Bleeding with minor or no trauma	KRT1	1.0	
Bleeding with minor or no trauma	PLAT	1.0	
Bleeding with minor or no trauma	PTGS1	1.0	
Squamous cell carcinoma	ABCB1	1.0	
Squamous cell carcinoma	ABCC1	1.0	
Squamous cell carcinoma	ADRB2	1.0	
Squamous cell carcinoma	AP2A1	1.0	
Squamous cell carcinoma	AP2M1	1.0	
Squamous cell carcinoma	APOE	1.0	
Squamous cell carcinoma	ATM	1.0	
Squamous cell carcinoma	BBC3	1.0	
Squamous cell carcinoma	BCL2	1.0	
Squamous cell carcinoma	CD4	1.0	
Squamous cell carcinoma	CDCP1	1.0	
Squamous cell carcinoma	CFTR	1.0	
Squamous cell carcinoma	CLCA2	1.0	
Squamous cell carcinoma	CTSL	1.0	
Squamous cell carcinoma	CTTN	1.0	
Squamous cell carcinoma	CYP2C19	1.0	
Squamous cell carcinoma	DAB2	1.0	
Squamous cell carcinoma	EGF	1.0	
Squamous cell carcinoma	EGFR	1.0	
Squamous cell carcinoma	FN1	1.0	
Squamous cell carcinoma	FZD4	1.0	
Squamous cell carcinoma	GFAP	1.0	
Squamous cell carcinoma	GRAP2	1.0	
Squamous cell carcinoma	GSN	1.0	
Squamous cell carcinoma	HDAC3	1.0	
Squamous cell carcinoma	HP	1.0	
Squamous cell carcinoma	IGF2R	1.0	
Squamous cell carcinoma	KRT1	1.0	
Squamous cell carcinoma	KRT10	1.0	
Squamous cell carcinoma	KRT13	1.0	
Squamous cell carcinoma	KRT14	1.0	
Squamous cell carcinoma	KRT5	1.0	
Squamous cell carcinoma	KRT6B	1.0	
Squamous cell carcinoma	KRT9	1.0	
Squamous cell carcinoma	LAT	1.0	
Squamous cell carcinoma	NCOA3	1.0	
Squamous cell carcinoma	PICALM	1.0	
Squamous cell carcinoma	PIK3C2A	1.0	
Squamous cell carcinoma	PLAT	1.0	
Squamous cell carcinoma	PLG	1.0	
Squamous cell carcinoma	PPARG	1.0	
Squamous cell carcinoma	PTGS1	1.0	
Squamous cell carcinoma	PTGS2	1.0	
Squamous cell carcinoma	SEL1L	1.0	
Squamous cell carcinoma	SH3KBP1	1.0	
Squamous cell carcinoma	SLC1A5	1.0	
Squamous cell carcinoma	ST13	1.0	
Squamous cell carcinoma	SYT1	1.0	
Squamous cell carcinoma	TFRC	1.0	
Squamous cell carcinoma	THBD	1.0	
Squamous cell carcinoma	TP53	1.0	
Squamous cell carcinoma	TRIP10	1.0	
Squamous cell carcinoma	UGT1A	1.0	
Squamous cell carcinoma	UGT1A1	1.0	
Squamous cell carcinoma	UGT1A10	1.0	
Squamous cell carcinoma	UGT1A3	1.0	
Squamous cell carcinoma	UGT1A6	1.0	
Squamous cell carcinoma	UGT1A7	1.0	
Squamous cell carcinoma	UGT1A8	1.0	
Squamous cell carcinoma	UGT1A9	1.0	
Squamous cell carcinoma	WNT5A	1.0	
Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset	ABCC1	1.0	
Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset	ALB	1.0	
Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset	AVP	1.0	
Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset	CFTR	1.0	
Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset	SLC25A13	1.0	
Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset	TP53	1.0	
Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset	UGT1A7	1.0	
Abnormality of the plantar skin of foot	KRT1	1.0	
Abnormality of the plantar skin of foot	KRT10	1.0	
Abnormality of the plantar skin of foot	KRT14	1.0	
Abnormality of the plantar skin of foot	KRT16	1.0	
Abnormality of the plantar skin of foot	KRT5	1.0	
Abnormality of the plantar skin of foot	KRT6A	1.0	
Abnormality of the plantar skin of foot	KRT9	1.0	
Atherosclerosis	ABCC1	1.0	
Atherosclerosis	ADRB2	1.0	
Atherosclerosis	AHSG	1.0	
Atherosclerosis	ALB	1.0	
Atherosclerosis	APOA1	1.0	
Atherosclerosis	APOA2	1.0	
Atherosclerosis	APOA4	1.0	
Atherosclerosis	APOB	1.0	
Atherosclerosis	APOC1	1.0	
Atherosclerosis	APOC2	1.0	
Atherosclerosis	APOC3	1.0	
Atherosclerosis	APOE	1.0	
Atherosclerosis	ATM	1.0	
Atherosclerosis	BCL2	1.0	
Atherosclerosis	BID	1.0	
Atherosclerosis	CFH	1.0	
Atherosclerosis	CST3	1.0	
Atherosclerosis	CTSL	1.0	
Atherosclerosis	CYP2C19	1.0	
Atherosclerosis	CYP2C8	1.0	
Atherosclerosis	CYP2C9	1.0	
Atherosclerosis	DMD	1.0	
Atherosclerosis	EGF	1.0	
Atherosclerosis	EGFR	1.0	
Atherosclerosis	F7	1.0	
Atherosclerosis	FABP2	1.0	
Atherosclerosis	FN1	1.0	
Atherosclerosis	GRAP2	1.0	
Atherosclerosis	HDAC3	1.0	
Atherosclerosis	HGS	1.0	
Atherosclerosis	HP	1.0	
Atherosclerosis	ITGA2	1.0	
Atherosclerosis	ITGB5	1.0	
Atherosclerosis	LDLRAP1	1.0	
Atherosclerosis	PLAT	1.0	
Atherosclerosis	PLG	1.0	
Atherosclerosis	PPARG	1.0	
Atherosclerosis	PTGS1	1.0	
Atherosclerosis	PTGS2	1.0	
Atherosclerosis	TFRC	1.0	
Atherosclerosis	THBD	1.0	
Atherosclerosis	TP53	1.0	
Atherosclerosis	TTR	1.0	
Atherosclerosis	UGT1A1	1.0	
Atherosclerosis	VAMP8	1.0	
Atherosclerosis	WNT5A	1.0	
body mass	ADRB2	1.0	
body mass	APOA1	1.0	
body mass	APOA2	1.0	
body mass	APOA4	1.0	
body mass	APOC3	1.0	
body mass	APOE	1.0	
body mass	F7	1.0	
body mass	FABP2	1.0	
body mass	PPARG	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	ALB	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	APOA1	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	APOE	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	CFH	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	CTSL	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	CYP2C9	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	FABP2	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	FN1	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	HP	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	LRP2	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	NPHS1	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	OCRL	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	PTGS2	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	SCARB2	1.0	
Gestational trophoblastic disease	BCL2	1.0	
Gestational trophoblastic disease	DAB2	1.0	
Gestational trophoblastic disease	EGFR	1.0	
Gestational trophoblastic disease	PEG3	1.0	
Gestational trophoblastic disease	PPARG	1.0	
Gestational trophoblastic disease	TP53	1.0	
Obesity, Visceral	APOA2	1.0	
Obesity, Visceral	APOB	1.0	
Obesity, Visceral	APOC3	1.0	
Obesity, Visceral	F7	1.0	
Obesity, Visceral	FABP2	1.0	
Obesity, Visceral	TP53	1.0	
Dermal atrophy	APOC1	1.0	
Dermal atrophy	APOE	1.0	
Dermal atrophy	BCL2	1.0	
Dermal atrophy	CFH	1.0	
Dermal atrophy	CRB1	1.0	
Dermal atrophy	CYP2C9	1.0	
Dermal atrophy	KLK3	1.0	
Dermal atrophy	KRT14	1.0	
Dermal atrophy	KRT5	1.0	
Dermal atrophy	PTGS1	1.0	
Dermal atrophy	PTGS2	1.0	
Dermal atrophy	SETX	1.0	
Dermal atrophy	TP53	1.0	
Dermal atrophy	TTN	1.0	
Dermal atrophy	UGT1A6	1.0	
Squamous Cell Neoplasms	BCL2	1.0	
Squamous Cell Neoplasms	EGF	1.0	
Squamous Cell Neoplasms	EGFR	1.0	
